,Cell_ID,Ligand_Label
4577,Cell12054,0
4578,Cell14040,0
4579,Cell8404,0
4580,Cell10424,0
4581,Cell3434,0
4582,Cell14317,0
4583,Cell1012,0
4584,Cell12533,0
4585,Cell15049,0
4586,Cell12521,0
4587,Cell14320,0
4588,Cell13222,0
4589,Cell10979,0
4590,Cell15400,0
4591,Cell10162,0
4592,Cell12303,0
4593,Cell5391,0
4594,Cell12770,0
4595,Cell10928,0
4596,Cell5454,0
4597,Cell769,0
4598,Cell7499,0
4599,Cell11331,0
4600,Cell15322,0
4601,Cell483,0
4602,Cell5630,0
4603,Cell7748,0
4604,Cell300,0
4605,Cell1133,0
4606,Cell5137,0
4607,Cell3941,0
4608,Cell1775,0
4609,Cell5999,0
4610,Cell7476,0
4611,Cell58,0
4612,Cell4640,0
4613,Cell5971,0
4614,Cell3454,0
4615,Cell12297,0
4616,Cell13760,0
4617,Cell7977,0
4618,Cell6503,0
4619,Cell14149,0
4620,Cell12574,0
4621,Cell12283,0
4622,Cell2226,0
4623,Cell13713,0
4624,Cell3778,0
4625,Cell14094,0
4626,Cell7331,0
4627,Cell6650,0
4628,Cell9970,0
4629,Cell7474,0
4630,Cell4105,0
4631,Cell13263,0
4632,Cell12774,0
4633,Cell6306,0
4634,Cell14522,0
4635,Cell3809,0
4636,Cell1050,0
4637,Cell12461,0
4638,Cell7547,0
4639,Cell1048,0
4640,Cell15490,0
4641,Cell2996,0
4642,Cell12760,0
4643,Cell3564,0
4644,Cell6794,0
4645,Cell411,0
4646,Cell6833,0
4647,Cell5208,0
4648,Cell5106,0
4649,Cell14506,0
4650,Cell1505,0
4651,Cell15650,0
4652,Cell8347,0
4653,Cell11053,0
4654,Cell7538,0
4655,Cell9491,0
4656,Cell1975,0
4657,Cell5275,0
4658,Cell3865,0
4659,Cell7022,0
4660,Cell2639,0
4661,Cell6776,0
4662,Cell8386,0
4663,Cell3876,0
4664,Cell8146,0
4665,Cell15005,0
4666,Cell4541,0
4667,Cell11508,0
4668,Cell9615,0
4669,Cell15385,0
4670,Cell9661,0
4671,Cell8639,0
4672,Cell3326,0
4673,Cell9931,0
4674,Cell2511,0
4675,Cell3391,0
4676,Cell1057,0
4677,Cell15051,0
4678,Cell14148,0
4679,Cell2499,0
4680,Cell8669,0
4681,Cell14711,0
4682,Cell15430,0
4683,Cell6764,0
4684,Cell1100,0
4685,Cell4958,0
4686,Cell7325,0
4687,Cell6422,0
4688,Cell5615,0
4689,Cell138,0
4690,Cell8256,0
4691,Cell12405,0
4692,Cell1235,0
4693,Cell482,0
4694,Cell3190,0
4695,Cell6462,0
4696,Cell9065,0
4697,Cell1325,0
4698,Cell14564,0
4699,Cell2567,0
4700,Cell1402,0
4701,Cell8954,0
4702,Cell2729,0
4703,Cell9679,0
4704,Cell13787,0
4705,Cell13372,0
4706,Cell8047,0
4707,Cell7700,0
4708,Cell14274,0
4709,Cell2834,0
4710,Cell13235,0
4711,Cell7986,0
4712,Cell13311,0
4713,Cell8809,0
4714,Cell15409,0
4715,Cell1266,0
4716,Cell3331,0
4717,Cell14557,0
4718,Cell4644,0
4719,Cell4703,0
4720,Cell3543,0
4721,Cell9885,0
4722,Cell7271,0
4723,Cell15488,0
4724,Cell10647,0
4725,Cell2888,0
4726,Cell5871,0
4727,Cell14987,0
4728,Cell7174,0
4729,Cell13817,0
4730,Cell8991,0
4731,Cell6746,0
4732,Cell1401,0
4733,Cell10849,0
4734,Cell434,0
4735,Cell8053,0
4736,Cell245,0
4737,Cell6406,0
4738,Cell12333,0
4739,Cell12542,0
4740,Cell15559,0
4741,Cell15006,0
4742,Cell11461,0
4743,Cell6324,0
4744,Cell8243,0
4745,Cell886,0
4746,Cell2770,0
4747,Cell5787,0
4748,Cell5612,0
4749,Cell10478,0
4750,Cell7213,0
4751,Cell357,0
4752,Cell641,0
4753,Cell5225,0
4754,Cell8306,0
4755,Cell13693,0
4756,Cell5516,0
4757,Cell5660,0
4758,Cell1183,0
4759,Cell13766,0
4760,Cell359,0
4761,Cell12590,0
4762,Cell15628,0
4763,Cell14448,0
4764,Cell15267,0
4765,Cell13905,0
4766,Cell11356,0
4767,Cell8234,0
4768,Cell12010,0
4769,Cell4375,0
4770,Cell3764,0
4771,Cell6709,0
4772,Cell7264,0
4773,Cell5552,0
4774,Cell755,0
4775,Cell8184,0
4776,Cell11490,0
4777,Cell5804,0
4778,Cell12641,0
4779,Cell13088,0
4780,Cell6330,0
4781,Cell5606,0
4782,Cell8718,0
4783,Cell8785,0
4784,Cell13592,0
4785,Cell9628,0
4786,Cell7272,0
4787,Cell5700,0
4788,Cell13819,0
4789,Cell5887,0
4790,Cell4833,0
4791,Cell6553,0
4792,Cell13549,0
4793,Cell9112,0
4794,Cell14772,0
4795,Cell836,0
4796,Cell8004,0
4797,Cell1077,0
4798,Cell3535,0
4799,Cell4505,0
4800,Cell2565,0
4801,Cell11757,0
4802,Cell2578,0
4803,Cell8843,0
4804,Cell5530,0
4805,Cell11027,0
4806,Cell6247,0
4807,Cell10529,0
4808,Cell4495,0
4809,Cell8178,0
4810,Cell3558,0
4811,Cell3544,0
4812,Cell11077,0
4813,Cell14920,0
4814,Cell7858,0
4815,Cell15755,0
4816,Cell4430,0
4817,Cell8530,0
4818,Cell8204,0
4819,Cell2144,0
4820,Cell10996,0
4821,Cell10856,0
4822,Cell9186,0
4823,Cell2493,0
4824,Cell885,0
4825,Cell388,0
4826,Cell8685,0
4827,Cell7243,0
4828,Cell5175,0
4829,Cell2941,0
4830,Cell10165,0
4831,Cell9297,0
4832,Cell249,0
4833,Cell4181,0
4834,Cell8569,0
4835,Cell8745,0
4836,Cell10800,0
4837,Cell5802,0
4838,Cell15734,0
4839,Cell71,0
4840,Cell13932,0
4841,Cell3737,0
4842,Cell14743,0
4843,Cell4466,0
4844,Cell6626,0
4845,Cell15373,0
4846,Cell8183,0
4847,Cell5136,0
4848,Cell9335,0
4849,Cell4306,0
4850,Cell8482,0
4851,Cell2599,0
4852,Cell2795,0
4853,Cell7934,0
4854,Cell15513,0
4855,Cell12922,0
4856,Cell6634,0
4857,Cell6389,0
4858,Cell1437,0
4859,Cell4804,0
4860,Cell8359,0
4861,Cell10514,0
4862,Cell5864,0
4863,Cell1745,0
4864,Cell7912,0
4865,Cell12313,0
4866,Cell13695,0
4867,Cell6108,0
4868,Cell6457,0
4869,Cell5375,0
4870,Cell3209,0
4871,Cell123,0
4872,Cell9928,0
4873,Cell244,0
4874,Cell2474,0
4875,Cell382,0
4876,Cell13445,0
4877,Cell13325,0
4878,Cell2008,0
4879,Cell10358,0
4880,Cell4677,0
4881,Cell7820,0
4882,Cell6916,0
4883,Cell14737,0
4884,Cell5092,0
4885,Cell7899,0
4886,Cell9012,0
4887,Cell5824,0
4888,Cell7808,0
4889,Cell2028,0
4890,Cell1441,0
4891,Cell11716,0
4892,Cell9481,0
4893,Cell722,0
4894,Cell4898,0
4895,Cell5296,0
4896,Cell2115,0
4897,Cell6400,0
4898,Cell14139,0
4899,Cell15115,0
4900,Cell10170,0
4901,Cell8064,0
4902,Cell1618,0
4903,Cell3424,0
4904,Cell6254,0
4905,Cell11278,0
4906,Cell3781,0
4907,Cell11937,0
4908,Cell14734,0
4909,Cell6867,0
4910,Cell7019,0
4911,Cell3630,0
4912,Cell14191,0
4913,Cell13613,0
4914,Cell1566,0
4915,Cell607,0
4916,Cell1973,0
4917,Cell9707,0
4918,Cell3168,0
4919,Cell574,0
4920,Cell15124,0
4921,Cell3051,0
4922,Cell5778,0
4923,Cell5358,0
4924,Cell11451,0
4925,Cell3188,0
4926,Cell8083,0
4927,Cell3518,0
4928,Cell12022,0
4929,Cell881,0
4930,Cell7897,0
4931,Cell3813,0
4932,Cell9008,0
4933,Cell8237,0
4934,Cell1295,0
4935,Cell6334,0
4936,Cell3457,0
4937,Cell7928,0
4938,Cell306,0
4939,Cell9071,0
4940,Cell7268,0
4941,Cell3418,0
4942,Cell370,0
4943,Cell14113,0
4944,Cell14701,0
4945,Cell6686,0
4946,Cell850,0
4947,Cell5837,0
4948,Cell4258,0
4949,Cell5030,0
4950,Cell14060,0
4951,Cell1209,0
4952,Cell1064,0
4953,Cell4977,0
4954,Cell12488,0
4955,Cell5648,0
4956,Cell1001,0
4957,Cell2377,0
4958,Cell6815,0
4959,Cell4061,0
4960,Cell6310,0
4961,Cell8490,0
4962,Cell13755,0
4963,Cell12499,0
4964,Cell11607,0
4965,Cell6877,0
4966,Cell10217,0
4967,Cell10559,0
4968,Cell14044,0
4969,Cell14537,0
4970,Cell4382,0
4971,Cell11752,0
4972,Cell7043,0
4973,Cell14621,0
4974,Cell6687,0
4975,Cell2762,0
4976,Cell10835,0
4977,Cell15575,0
4978,Cell1385,0
4979,Cell13975,0
4980,Cell14670,0
4981,Cell14443,0
4982,Cell15099,0
4983,Cell389,0
4984,Cell3010,0
4985,Cell37,0
4986,Cell1397,0
4987,Cell13658,0
4988,Cell2228,0
4989,Cell14077,0
4990,Cell10152,0
4991,Cell10619,0
4992,Cell5746,0
4993,Cell3637,0
4994,Cell1175,0
4995,Cell12295,0
4996,Cell12647,0
4997,Cell12919,0
4998,Cell11055,0
4999,Cell15700,0
5000,Cell7217,0
5001,Cell9486,0
5002,Cell13731,0
5003,Cell8304,0
5004,Cell5423,0
5005,Cell8923,0
5006,Cell3307,0
5007,Cell11292,0
5008,Cell8765,0
5009,Cell14299,0
5010,Cell5473,0
5011,Cell7432,0
5012,Cell415,0
5013,Cell5033,0
5014,Cell10648,0
5015,Cell11519,0
5016,Cell38,0
5017,Cell13546,0
5018,Cell5465,0
5019,Cell3925,0
5020,Cell6848,0
5021,Cell1597,0
5022,Cell2209,0
5023,Cell231,0
5024,Cell1896,0
5025,Cell13568,0
5026,Cell13895,0
5027,Cell10686,0
5028,Cell4519,0
5029,Cell1520,0
5030,Cell13309,0
5031,Cell1804,0
5032,Cell7415,0
5033,Cell3263,0
5034,Cell14308,0
5035,Cell12099,0
5036,Cell15397,0
5037,Cell2011,0
5038,Cell14622,0
5039,Cell5146,0
5040,Cell189,0
5041,Cell8566,0
5042,Cell7343,0
5043,Cell11426,0
5044,Cell4155,0
5045,Cell15404,0
5046,Cell9739,0
5047,Cell2709,0
5048,Cell1217,0
5049,Cell4732,0
5050,Cell7624,0
5051,Cell3381,0
5052,Cell6430,0
5053,Cell10447,0
5054,Cell7103,0
5055,Cell10380,0
5056,Cell12780,0
5057,Cell14063,0
5058,Cell4362,0
5059,Cell13351,0
5060,Cell5216,0
5061,Cell3968,0
5062,Cell3621,0
5063,Cell2971,0
5064,Cell5914,0
5065,Cell13090,0
5066,Cell13177,0
5067,Cell13264,0
5068,Cell15398,0
5069,Cell7281,0
5070,Cell10804,0
5071,Cell8322,0
5072,Cell10651,0
5073,Cell15082,0
5074,Cell12064,0
5075,Cell13158,0
5076,Cell4511,0
5077,Cell3685,0
5078,Cell2413,0
5079,Cell4129,0
5080,Cell13275,0
5081,Cell803,0
5082,Cell14903,0
5083,Cell8061,0
5084,Cell2613,0
5085,Cell7940,0
5086,Cell6577,0
5087,Cell2282,0
5088,Cell11802,0
5089,Cell7648,0
5090,Cell13532,0
5091,Cell7333,0
5092,Cell170,0
5093,Cell6188,0
5094,Cell4329,0
5095,Cell6197,0
5096,Cell9824,0
5097,Cell3521,0
5098,Cell15162,0
5099,Cell12419,0
5100,Cell14617,0
5101,Cell10277,0
5102,Cell14144,0
5103,Cell5962,0
5104,Cell3423,0
5105,Cell10409,0
5106,Cell4171,0
5107,Cell2913,0
5108,Cell11555,0
5109,Cell12867,0
5110,Cell9866,0
5111,Cell10790,0
5112,Cell5855,0
5113,Cell9985,0
5114,Cell10680,0
5115,Cell3691,0
5116,Cell14779,0
5117,Cell5190,0
5118,Cell3502,0
5119,Cell5761,0
5120,Cell8203,0
5121,Cell15251,0
5122,Cell3003,0
5123,Cell838,0
5124,Cell8701,0
5125,Cell14490,0
5126,Cell11349,0
5127,Cell2035,0
5128,Cell12304,0
5129,Cell3086,0
5130,Cell4252,0
5131,Cell774,0
5132,Cell589,0
5133,Cell6601,0
5134,Cell7630,0
5135,Cell15068,0
5136,Cell13950,0
5137,Cell7500,0
5138,Cell13657,0
5139,Cell7145,0
5140,Cell11799,0
5141,Cell12155,0
5142,Cell13782,0
5143,Cell1067,0
5144,Cell13773,0
5145,Cell10490,0
5146,Cell14270,0
5147,Cell6651,0
5148,Cell8773,0
5149,Cell8470,0
5150,Cell10355,0
5151,Cell580,0
5152,Cell651,0
5153,Cell5911,0
5154,Cell8547,0
5155,Cell12629,0
5156,Cell3002,0
5157,Cell14652,0
5158,Cell2092,0
5159,Cell12264,0
5160,Cell969,0
5161,Cell15604,0
5162,Cell6940,0
5163,Cell12799,0
5164,Cell3738,0
5165,Cell7773,0
5166,Cell14289,0
5167,Cell13206,0
5168,Cell2251,0
5169,Cell6071,0
5170,Cell6628,0
5171,Cell1687,0
5172,Cell12315,0
5173,Cell3938,0
5174,Cell7976,0
5175,Cell6186,0
5176,Cell3186,0
5177,Cell1794,0
5178,Cell3919,0
5179,Cell12943,0
5180,Cell5601,0
5181,Cell15037,0
5182,Cell2193,0
5183,Cell11092,0
5184,Cell3679,0
5185,Cell4753,0
5186,Cell3852,0
5187,Cell14799,0
5188,Cell1551,0
5189,Cell1059,0
5190,Cell8473,0
5191,Cell1439,0
5192,Cell7200,0
5193,Cell7347,0
5194,Cell1525,0
5195,Cell9483,0
5196,Cell274,0
5197,Cell4058,0
5198,Cell12104,0
5199,Cell6490,0
5200,Cell2227,0
5201,Cell10164,0
5202,Cell4314,0
5203,Cell11693,0
5204,Cell14814,0
5205,Cell10939,0
5206,Cell366,0
5207,Cell15745,0
5208,Cell3150,0
5209,Cell9417,0
5210,Cell10962,0
5211,Cell12658,0
5212,Cell10131,0
5213,Cell15521,0
5214,Cell1101,0
5215,Cell4200,0
5216,Cell7368,0
5217,Cell751,0
5218,Cell8500,0
5219,Cell10820,0
5220,Cell8837,0
5221,Cell5897,0
5222,Cell7653,0
5223,Cell13150,0
5224,Cell8878,0
5225,Cell6200,0
5226,Cell8703,0
5227,Cell7840,0
5228,Cell568,0
5229,Cell9988,0
5230,Cell5264,0
5231,Cell15858,0
5232,Cell6002,0
5233,Cell6662,0
5234,Cell14138,0
5235,Cell15059,0
5236,Cell1433,0
5237,Cell14279,0
5238,Cell13624,0
5239,Cell11594,0
5240,Cell9694,0
5241,Cell15574,0
5242,Cell7482,0
5243,Cell13721,0
5244,Cell13262,0
5245,Cell5743,0
5246,Cell13985,0
5247,Cell12908,0
5248,Cell5039,0
5249,Cell1301,0
5250,Cell6728,0
5251,Cell13522,0
5252,Cell4848,0
5253,Cell12883,0
5254,Cell11711,0
5255,Cell9346,0
5256,Cell3061,0
5257,Cell9688,0
5258,Cell7365,0
5259,Cell2777,0
5260,Cell3649,0
5261,Cell2572,0
5262,Cell658,0
5263,Cell7491,0
5264,Cell13853,0
5265,Cell11766,0
5266,Cell15200,0
5267,Cell824,0
5268,Cell13221,0
5269,Cell12655,0
5270,Cell3409,0
5271,Cell4115,0
5272,Cell12851,0
5273,Cell13186,0
5274,Cell10069,0
5275,Cell6631,0
5276,Cell9386,0
5277,Cell12294,0
5278,Cell74,0
5279,Cell11346,0
5280,Cell2587,0
5281,Cell12583,0
5282,Cell6974,0
5283,Cell1780,0
5284,Cell5919,0
5285,Cell14294,0
5286,Cell6115,0
5287,Cell6225,0
5288,Cell7857,0
5289,Cell8484,0
5290,Cell15035,0
5291,Cell6433,0
5292,Cell8407,0
5293,Cell1410,0
5294,Cell4965,0
5295,Cell5340,0
5296,Cell10207,0
5297,Cell9467,0
5298,Cell13089,0
5299,Cell15606,0
5300,Cell507,0
5301,Cell12187,0
5302,Cell6879,0
5303,Cell5301,0
5304,Cell3904,0
5305,Cell966,0
5306,Cell7010,0
5307,Cell11396,0
5308,Cell3221,0
5309,Cell7886,0
5310,Cell11906,0
5311,Cell5956,0
5312,Cell6279,0
5313,Cell10241,0
5314,Cell15183,0
5315,Cell12973,0
5316,Cell14594,0
5317,Cell5673,0
5318,Cell12361,0
5319,Cell8259,0
5320,Cell12290,0
5321,Cell11929,0
5322,Cell5539,0
5323,Cell14933,0
5324,Cell11510,0
5325,Cell3359,0
5326,Cell4669,0
5327,Cell11168,0
5328,Cell4035,0
5329,Cell12507,0
5330,Cell594,0
5331,Cell13401,0
5332,Cell7739,0
5333,Cell1499,0
5334,Cell12928,0
5335,Cell13391,0
5336,Cell1407,0
5337,Cell2809,0
5338,Cell3982,0
5339,Cell1569,0
5340,Cell13497,0
5341,Cell10223,0
5342,Cell8198,0
5343,Cell5964,0
5344,Cell6826,0
5345,Cell12606,0
5346,Cell13679,0
5347,Cell11732,0
5348,Cell3923,0
5349,Cell2879,0
5350,Cell12986,0
5351,Cell13911,0
5352,Cell12024,0
5353,Cell11212,0
5354,Cell14293,0
5355,Cell9913,0
5356,Cell3375,0
5357,Cell8642,0
5358,Cell11419,0
5359,Cell11384,0
5360,Cell1396,0
5361,Cell140,0
5362,Cell2531,0
5363,Cell1613,0
5364,Cell2354,0
5365,Cell15451,0
5366,Cell7529,0
5367,Cell10174,0
5368,Cell9366,0
5369,Cell15763,0
5370,Cell14941,0
5371,Cell11404,0
5372,Cell7036,0
5373,Cell4120,0
5374,Cell4514,0
5375,Cell7423,0
5376,Cell11854,0
5377,Cell9749,0
5378,Cell12728,0
5379,Cell5759,0
5380,Cell6821,0
5381,Cell12495,0
5382,Cell14089,0
5383,Cell13181,0
5384,Cell8760,0
5385,Cell11600,0
5386,Cell5812,0
5387,Cell7947,0
5388,Cell837,0
5389,Cell11436,0
5390,Cell12453,0
5391,Cell14186,0
5392,Cell1680,0
5393,Cell14650,0
5394,Cell13661,0
5395,Cell14133,0
5396,Cell7444,0
5397,Cell9339,0
5398,Cell9315,0
5399,Cell10141,0
5400,Cell11193,0
5401,Cell2380,0
5402,Cell7825,0
5403,Cell9320,0
5404,Cell15319,0
5405,Cell11209,0
5406,Cell3180,0
5407,Cell14109,0
5408,Cell7193,0
5409,Cell10557,0
5410,Cell12467,0
5411,Cell14380,0
5412,Cell238,0
5413,Cell9573,0
5414,Cell12892,0
5415,Cell3063,0
5416,Cell13061,0
5417,Cell13044,0
5418,Cell12072,0
5419,Cell2524,0
5420,Cell8202,0
5421,Cell9034,0
5422,Cell3812,0
5423,Cell12948,0
5424,Cell13699,1
5425,Cell6473,1
5426,Cell1459,1
5427,Cell10110,1
5428,Cell11023,1
5429,Cell1253,1
5430,Cell12213,1
5431,Cell6933,1
5432,Cell8164,1
5433,Cell11898,1
5434,Cell6514,1
5435,Cell11233,1
5436,Cell11583,1
5437,Cell14345,1
5438,Cell3681,1
5439,Cell10498,1
5440,Cell7467,1
5441,Cell2357,1
5442,Cell8971,1
5443,Cell2504,1
5444,Cell5261,1
5445,Cell13434,1
5446,Cell6124,1
5447,Cell610,1
5448,Cell1877,1
5449,Cell5183,1
5450,Cell11240,1
5451,Cell6719,1
5452,Cell4334,1
5453,Cell4655,1
5454,Cell552,1
5455,Cell11484,1
5456,Cell12401,1
5457,Cell6721,1
5458,Cell7796,1
5459,Cell5139,1
5460,Cell4029,1
5461,Cell12080,1
5462,Cell2203,1
5463,Cell8546,1
5464,Cell9893,1
5465,Cell10254,1
5466,Cell13711,1
5467,Cell9437,1
5468,Cell5694,1
5469,Cell6630,1
5470,Cell8390,1
5471,Cell11262,1
5472,Cell3087,1
5473,Cell12286,1
5474,Cell13809,1
5475,Cell14546,1
5476,Cell1691,1
5477,Cell10032,1
5478,Cell15160,1
5479,Cell13161,1
5480,Cell14381,1
5481,Cell9439,1
5482,Cell11130,1
5483,Cell11832,1
5484,Cell5663,1
5485,Cell14376,1
5486,Cell348,1
5487,Cell14321,1
5488,Cell6930,1
5489,Cell601,1
5490,Cell6681,1
5491,Cell13421,1
5492,Cell166,1
5493,Cell2217,1
5494,Cell5010,1
5495,Cell6105,1
5496,Cell9691,1
5497,Cell3952,1
5498,Cell9269,1
5499,Cell4882,1
5500,Cell11617,1
5501,Cell10199,1
5502,Cell69,1
5503,Cell4018,1
5504,Cell6562,1
5505,Cell7908,1
5506,Cell1189,1
5507,Cell1191,1
5508,Cell12991,1
5509,Cell15496,1
5510,Cell14970,1
5511,Cell4435,1
5512,Cell1529,1
5513,Cell9965,1
5514,Cell5869,1
5515,Cell4393,1
5516,Cell11749,1
5517,Cell1122,1
5518,Cell10543,1
5519,Cell10685,1
5520,Cell5652,1
5521,Cell10405,1
5522,Cell8247,1
5523,Cell8820,1
5524,Cell10250,1
5525,Cell5907,1
5526,Cell6757,1
5527,Cell12946,1
5528,Cell13993,1
5529,Cell13280,1
5530,Cell12964,1
5531,Cell3798,1
5532,Cell14344,1
5533,Cell7806,1
5534,Cell11941,1
5535,Cell2386,1
5536,Cell5305,1
5537,Cell5963,1
5538,Cell2006,1
5539,Cell15830,1
5540,Cell3873,1
5541,Cell8770,1
5542,Cell14033,1
5543,Cell9344,1
5544,Cell5544,1
5545,Cell12739,1
5546,Cell12444,1
5547,Cell6220,1
5548,Cell15071,1
5549,Cell10701,1
5550,Cell9704,1
5551,Cell3501,1
5552,Cell7627,1
5553,Cell313,1
5554,Cell6918,1
5555,Cell3264,1
5556,Cell11093,1
5557,Cell11458,1
5558,Cell11453,1
5559,Cell14476,1
5560,Cell7949,1
5561,Cell1736,1
5562,Cell13583,1
5563,Cell270,1
5564,Cell1788,1
5565,Cell5486,1
5566,Cell399,1
5567,Cell5592,1
5568,Cell3698,1
5569,Cell7014,1
5570,Cell9751,1
5571,Cell9592,1
5572,Cell6505,1
5573,Cell4854,1
5574,Cell10778,1
5575,Cell13974,1
5576,Cell14859,1
5577,Cell328,1
5578,Cell5274,1
5579,Cell6090,1
5580,Cell10389,1
5581,Cell2461,1
5582,Cell11621,1
5583,Cell288,1
5584,Cell62,1
5585,Cell13759,1
5586,Cell9113,1
5587,Cell911,1
5588,Cell2034,1
5589,Cell9470,1
5590,Cell9474,1
5591,Cell4862,1
5592,Cell2429,1
5593,Cell1372,1
5594,Cell3552,1
5595,Cell10679,1
5596,Cell291,1
5597,Cell14413,1
5598,Cell2223,1
5599,Cell15435,1
5600,Cell14214,1
5601,Cell7025,1
5602,Cell5726,1
5603,Cell10387,1
5604,Cell6492,1
5605,Cell10231,1
5606,Cell14611,1
5607,Cell6370,1
5608,Cell8175,1
5609,Cell6910,1
5610,Cell1026,1
5611,Cell7397,1
5612,Cell4226,1
5613,Cell8559,1
5614,Cell7139,1
5615,Cell1918,1
5616,Cell7729,1
5617,Cell6218,1
5618,Cell10852,1
5619,Cell5921,1
5620,Cell10509,1
5621,Cell6981,1
5622,Cell13785,1
5623,Cell11773,1
5624,Cell13004,1
5625,Cell8285,1
5626,Cell7968,1
5627,Cell8780,1
5628,Cell3863,1
5629,Cell5751,1
5630,Cell14082,1
5631,Cell2691,1
5632,Cell4856,1
5633,Cell2647,1
5634,Cell4010,1
5635,Cell2857,1
5636,Cell48,1
5637,Cell6666,1
5638,Cell345,1
5639,Cell970,1
5640,Cell14914,1
5641,Cell14341,1
5642,Cell4529,1
5643,Cell6390,1
5644,Cell9578,1
5645,Cell1874,1
5646,Cell3137,1
5647,Cell2530,1
5648,Cell9422,1
5649,Cell9016,1
5650,Cell4108,1
5651,Cell1412,1
5652,Cell11344,1
5653,Cell9583,1
5654,Cell13775,1
5655,Cell4623,1
5656,Cell15534,1
5657,Cell6035,1
5658,Cell14325,1
5659,Cell8984,1
5660,Cell789,1
5661,Cell12206,1
5662,Cell5438,1
5663,Cell10768,1
5664,Cell6627,1
5665,Cell15512,1
5666,Cell3508,1
5667,Cell6852,1
5668,Cell10329,1
5669,Cell2230,1
5670,Cell14036,1
5671,Cell4074,1
5672,Cell10243,1
5673,Cell10724,1
5674,Cell15817,1
5675,Cell12854,1
5676,Cell86,1
5677,Cell9419,1
5678,Cell10177,1
5679,Cell7338,1
5680,Cell10934,1
5681,Cell10735,1
5682,Cell6174,1
5683,Cell14430,1
5684,Cell7604,1
5685,Cell11319,1
5686,Cell371,1
5687,Cell12034,1
5688,Cell14465,1
5689,Cell3942,1
5690,Cell9187,1
5691,Cell15131,1
5692,Cell11511,1
5693,Cell10565,1
5694,Cell14062,1
5695,Cell13795,1
5696,Cell6697,1
5697,Cell8057,1
5698,Cell260,1
5699,Cell4189,1
5700,Cell4507,1
5701,Cell6980,1
5702,Cell4110,1
5703,Cell11460,1
5704,Cell15292,1
5705,Cell14841,1
5706,Cell11798,1
5707,Cell8775,1
5708,Cell10999,1
5709,Cell7814,1
5710,Cell15014,1
5711,Cell6635,1
5712,Cell5433,1
5713,Cell55,1
5714,Cell6127,1
5715,Cell3661,1
5716,Cell7098,1
5717,Cell7362,1
5718,Cell14856,1
5719,Cell3393,1
5720,Cell15782,1
5721,Cell612,1
5722,Cell14257,1
5723,Cell13016,1
5724,Cell7756,1
5725,Cell5119,1
5726,Cell8007,1
5727,Cell2438,1
5728,Cell2625,1
5729,Cell2422,1
5730,Cell7909,1
5731,Cell11779,1
5732,Cell5925,1
5733,Cell10706,1
5734,Cell9124,1
5735,Cell4479,1
5736,Cell14258,1
5737,Cell7304,1
5738,Cell3506,1
5739,Cell8799,1
5740,Cell7493,1
5741,Cell175,1
5742,Cell10413,1
5743,Cell356,1
5744,Cell14982,1
5745,Cell9018,1
5746,Cell8299,1
5747,Cell4406,1
5748,Cell14893,1
5749,Cell3155,1
5750,Cell2885,1
5751,Cell1623,1
5752,Cell9899,1
5753,Cell10796,1
5754,Cell2847,1
5755,Cell7469,1
5756,Cell7455,1
5757,Cell14656,1
5758,Cell3864,1
5759,Cell11328,1
5760,Cell1121,1
5761,Cell5665,1
5762,Cell6267,1
5763,Cell6158,1
5764,Cell12128,1
5765,Cell181,1
5766,Cell314,1
5767,Cell2102,1
5768,Cell11095,1
5769,Cell3027,1
5770,Cell14031,1
5771,Cell11643,1
5772,Cell13539,1
5773,Cell10154,1
5774,Cell14924,1
5775,Cell11103,1
5776,Cell14271,1
5777,Cell15013,1
5778,Cell5949,1
5779,Cell7606,1
5780,Cell9048,1
5781,Cell14296,1
5782,Cell12980,1
5783,Cell4868,1
5784,Cell9126,1
5785,Cell4470,1
5786,Cell7196,1
5787,Cell14047,1
5788,Cell11670,1
5789,Cell8274,1
5790,Cell5799,1
5791,Cell5240,1
5792,Cell1343,1
5793,Cell9438,1
5794,Cell14855,1
5795,Cell2420,1
5796,Cell4723,1
5797,Cell8891,1
5798,Cell5043,1
5799,Cell7419,1
5800,Cell12108,1
5801,Cell4894,1
5802,Cell7600,1
5803,Cell2058,1
5804,Cell5923,1
5805,Cell11544,1
5806,Cell10887,1
5807,Cell13109,1
5808,Cell5549,1
5809,Cell5272,1
5810,Cell13169,1
5811,Cell11190,1
5812,Cell953,1
5813,Cell2113,1
5814,Cell15043,1
5815,Cell1921,1
5816,Cell6216,1
5817,Cell7532,1
5818,Cell11243,1
5819,Cell6532,1
5820,Cell2759,1
5821,Cell7420,1
5822,Cell6482,1
5823,Cell4164,1
5824,Cell15032,1
5825,Cell5249,1
5826,Cell4127,1
5827,Cell2837,1
5828,Cell9596,1
5829,Cell11935,1
5830,Cell163,1
5831,Cell3064,1
5832,Cell5922,1
5833,Cell7735,1
5834,Cell11082,1
5835,Cell3274,1
5836,Cell11403,1
5837,Cell3194,1
5838,Cell15618,1
5839,Cell3914,1
5840,Cell15154,1
5841,Cell5071,1
5842,Cell3321,1
5843,Cell14446,1
5844,Cell879,1
5845,Cell10652,1
5846,Cell1653,1
5847,Cell12463,1
5848,Cell3581,1
5849,Cell9529,1
5850,Cell14343,1
5851,Cell2174,1
5852,Cell7165,1
5853,Cell11202,1
5854,Cell7581,1
5855,Cell2525,1
