Cell_ID,Ligand_Label
Cell60472,6
Cell63015,6
Cell38519,6
Cell35147,6
Cell65859,6
Cell61486,6
Cell65693,6
Cell6894,6
Cell41427,6
Cell7371,6
Cell71041,6
Cell69223,6
Cell51728,6
Cell64099,6
Cell60589,6
Cell31054,6
Cell34955,6
Cell13247,6
Cell52855,6
Cell3256,6
Cell42323,6
Cell24577,6
Cell25486,6
Cell23052,6
Cell55502,6
Cell2904,6
Cell31772,6
Cell54465,6
Cell1560,6
Cell23299,6
Cell232,6
Cell32606,6
Cell34826,6
Cell14032,6
Cell23789,6
Cell2228,6
Cell44402,6
Cell52963,6
Cell9773,6
Cell49504,6
Cell17734,6
Cell2706,6
Cell41390,6
Cell40756,6
Cell49453,6
Cell4019,6
Cell62797,6
Cell13202,6
Cell59007,6
Cell19394,6
Cell58332,6
Cell24941,6
Cell32724,6
Cell1195,6
Cell29660,6
Cell57268,6
Cell25437,6
Cell38558,6
Cell50911,6
Cell21183,6
Cell53048,6
Cell21460,6
Cell1455,6
Cell12655,6
Cell32492,6
Cell5321,6
Cell48950,6
Cell43447,6
Cell14834,6
Cell13479,6
Cell55720,6
Cell67588,6
Cell34345,6
Cell18456,6
Cell62692,6
Cell71011,6
Cell24521,6
Cell63022,6
Cell24436,6
Cell9189,6
Cell43897,6
Cell12090,6
Cell42027,6
Cell15266,6
Cell44044,6
Cell12553,6
Cell5033,6
Cell31926,6
Cell26553,6
Cell63592,6
Cell49738,6
Cell7997,6
Cell43201,6
Cell33981,6
Cell32123,6
Cell55353,6
Cell15695,6
Cell21823,6
Cell71909,6
Cell59406,6
Cell12843,6
Cell12597,6
Cell65299,6
Cell54704,6
Cell35522,6
Cell35190,6
Cell7248,6
Cell68323,6
Cell44834,6
Cell32065,6
Cell53866,6
Cell18915,6
Cell28249,6
Cell38359,6
Cell6784,6
Cell39489,6
Cell30972,6
Cell23514,6
Cell28665,6
Cell27348,6
Cell62175,6
Cell42703,6
Cell24227,6
Cell49443,6
Cell1603,6
Cell28389,6
Cell59961,6
Cell29723,6
Cell39462,6
Cell51140,6
Cell20709,6
Cell12014,6
Cell65115,6
Cell49936,6
Cell32221,6
Cell8337,6
Cell36793,6
Cell28596,6
Cell69461,6
Cell69922,6
Cell55627,6
Cell1446,6
Cell27600,6
Cell39717,6
Cell16781,6
Cell29437,6
Cell65700,6
Cell35706,6
Cell23224,6
Cell59547,6
Cell65546,6
Cell25798,6
Cell37463,6
Cell68358,6
Cell13354,6
Cell71659,6
Cell15478,6
Cell61748,6
Cell16290,6
Cell9089,6
Cell50327,6
Cell12768,6
Cell21936,6
Cell65226,6
Cell25217,6
Cell28262,6
Cell58134,6
Cell22890,8
Cell30587,8
Cell27809,8
Cell38760,8
Cell57890,8
Cell61428,8
Cell55741,8
Cell57135,8
Cell54913,8
Cell6803,8
Cell51337,8
Cell2929,8
Cell58758,8
Cell59756,8
Cell6682,8
Cell61870,8
Cell16150,8
Cell4157,8
Cell8171,8
Cell64172,8
Cell23860,8
Cell11295,8
Cell27123,8
Cell61144,8
Cell72699,8
Cell31022,8
Cell4875,8
Cell53584,8
Cell50742,8
Cell53051,8
Cell52918,8
Cell24179,8
Cell43927,8
Cell56417,8
Cell14152,8
Cell55633,8
Cell6049,8
Cell63326,8
Cell111,8
Cell37108,8
Cell47552,8
Cell8006,8
Cell34847,8
Cell44445,8
Cell3746,8
Cell51776,8
Cell3209,8
Cell46433,8
Cell59695,8
Cell47267,8
Cell29123,8
Cell15917,8
Cell28740,8
Cell17387,8
Cell20289,8
Cell26767,8
Cell50140,8
Cell15761,8
Cell45464,8
Cell58122,8
Cell21340,8
Cell35698,8
Cell62823,8
Cell27184,8
Cell24453,8
Cell55371,8
Cell44635,8
Cell52188,8
Cell52792,8
Cell27890,8
Cell10708,8
Cell24716,8
Cell41199,8
Cell62703,8
Cell72589,8
Cell22679,8
Cell48336,8
Cell65075,8
Cell12834,8
Cell51342,8
Cell5072,8
Cell60546,8
Cell57654,8
Cell18197,8
Cell42898,8
Cell18865,8
Cell54345,8
Cell13943,8
Cell54826,8
Cell20903,8
Cell53083,8
Cell52108,8
Cell69535,8
Cell63213,8
Cell38511,8
Cell17762,8
Cell1160,8
Cell10955,8
Cell71740,8
Cell63480,8
Cell40174,8
Cell7066,8
Cell52524,8
Cell41647,8
Cell9552,8
Cell20598,8
Cell4516,8
Cell36594,8
Cell32600,8
Cell28590,8
Cell69644,8
Cell64658,8
Cell24943,8
Cell36692,8
Cell47173,8
Cell14667,8
Cell49052,8
Cell36184,8
Cell55218,8
Cell61126,8
Cell72268,8
Cell62134,8
Cell53035,8
Cell40083,8
Cell985,8
Cell59221,8
Cell70261,8
Cell54761,8
Cell36906,8
Cell50170,8
Cell2440,8
Cell72542,8
Cell63210,8
Cell9023,8
Cell24597,8
Cell39894,8
Cell63301,8
Cell27361,8
Cell8123,8
Cell22698,8
Cell65314,8
Cell62070,8
Cell15866,8
Cell52328,8
Cell46758,8
Cell68388,8
Cell72043,8
Cell25888,8
Cell42435,8
Cell44291,8
Cell23179,8
Cell31135,8
Cell24512,8
Cell27758,8
Cell66392,8
Cell56051,8
Cell26568,8
Cell52481,8
Cell6182,8
Cell27277,8
Cell55874,8
Cell19168,8
Cell13584,8
Cell55796,8
Cell20737,8
Cell67935,8
Cell54720,8
Cell16334,8
Cell59474,8
Cell41115,8
Cell42291,8
Cell53289,8
Cell21062,8
Cell60208,8
Cell40058,8
Cell21859,8
Cell69653,8
Cell20602,8
Cell35071,8
Cell14885,8
Cell63880,8
Cell20117,8
Cell43511,8
Cell25273,8
Cell40468,8
Cell64022,8
Cell37117,8
Cell38971,8
Cell59986,8
Cell11063,8
Cell23988,8
Cell21811,8
Cell31841,8
Cell44483,8
Cell2846,8
Cell22330,8
Cell69823,8
Cell1139,8
Cell57197,8
Cell731,8
Cell69512,8
Cell50954,8
Cell57496,8
Cell66263,8
Cell24210,8
Cell51884,8
Cell50481,8
Cell5608,8
Cell41021,8
Cell24955,8
Cell13835,8
Cell69938,8
Cell33559,8
Cell16276,8
Cell41803,8
Cell58192,8
Cell18674,8
Cell2478,8
Cell60576,8
Cell18607,8
Cell70094,8
Cell24910,8
Cell72632,8
Cell38621,8
Cell61393,8
Cell33322,8
Cell39130,8
Cell63276,8
Cell51125,8
Cell29381,8
Cell43983,8
Cell65926,8
Cell3671,8
Cell38350,8
Cell6691,8
Cell46112,8
Cell54382,8
Cell17993,8
Cell21023,8
Cell49921,8
Cell41117,8
Cell55810,8
Cell14373,8
Cell71511,8
Cell30081,8
Cell25669,8
Cell7405,8
Cell6690,8
Cell27737,8
Cell71351,8
Cell54181,8
Cell39399,8
Cell6729,8
Cell29752,8
Cell20349,8
Cell30468,8
Cell38140,8
Cell48896,8
Cell40111,8
Cell14024,8
Cell30610,8
Cell52861,8
Cell23798,8
Cell56852,8
Cell71936,8
Cell67576,8
Cell61498,8
Cell26262,8
Cell23210,8
Cell12023,8
Cell46431,8
Cell23074,8
Cell19957,8
Cell36585,8
Cell19041,8
Cell31674,8
Cell34334,8
Cell12168,8
Cell26101,8
Cell48984,8
Cell43680,8
Cell32233,8
Cell23123,8
Cell40960,8
Cell7786,8
Cell38493,8
Cell56588,8
Cell45707,8
Cell49355,8
Cell791,8
Cell19409,8
Cell64468,8
Cell46952,8
Cell36204,8
Cell57754,8
Cell53802,8
Cell2986,8
Cell47205,8
Cell46976,8
Cell56596,8
Cell10552,8
Cell25065,8
Cell11298,8
Cell24808,8
Cell32201,8
Cell69601,8
Cell7466,8
Cell15846,8
Cell22956,8
Cell11604,8
Cell13631,8
Cell41937,8
Cell37205,8
Cell68870,8
Cell73013,8
Cell47369,8
Cell47916,8
Cell30233,8
Cell1516,8
Cell44777,8
Cell37316,8
Cell62371,8
Cell32484,8
Cell59534,8
Cell24899,8
Cell41756,8
Cell14242,8
Cell43888,8
Cell30412,8
Cell44803,8
Cell58815,8
Cell53224,8
Cell47087,8
Cell1992,8
Cell21019,8
Cell71734,8
Cell23155,8
Cell28651,8
Cell14256,8
Cell39077,8
Cell58527,8
Cell18789,8
Cell45296,8
Cell61204,8
Cell63164,8
Cell10558,8
Cell69710,8
Cell47102,8
Cell8304,8
Cell22474,8
Cell59811,8
Cell61770,8
Cell23329,8
Cell24053,8
Cell56713,8
Cell10591,8
Cell15423,8
Cell11481,8
Cell66960,8
Cell48461,8
Cell58250,8
Cell23554,8
Cell60822,8
Cell27175,8
Cell71392,8
Cell263,8
Cell5463,8
Cell61960,8
Cell44910,8
Cell37562,8
Cell30265,8
Cell39985,8
Cell18366,8
Cell34996,8
Cell6079,8
Cell54072,8
Cell47995,8
Cell26208,8
Cell42710,8
Cell36318,8
Cell6133,8
Cell61081,8
Cell2937,8
Cell36376,8
Cell52873,8
Cell12324,8
Cell19182,8
Cell59625,8
Cell36102,8
Cell15768,8
Cell24674,8
Cell47083,8
Cell15792,8
Cell71278,8
Cell65273,8
Cell64770,8
Cell65644,8
Cell6442,8
Cell29449,8
Cell27948,8
Cell16592,8
Cell4234,8
Cell42341,8
Cell3274,8
Cell66009,8
Cell18214,8
Cell30130,8
Cell50761,8
Cell50890,8
Cell27072,8
Cell70789,8
Cell64499,8
Cell28767,8
Cell47564,8
Cell2276,8
Cell44692,8
Cell42667,8
Cell1372,8
Cell65104,8
Cell14017,8
Cell17236,8
Cell29276,8
Cell38755,8
Cell62,8
Cell10357,8
Cell45192,8
Cell38658,8
Cell31190,8
Cell37965,8
Cell33615,8
Cell56727,8
Cell72569,8
Cell61563,8
Cell15413,8
Cell57028,8
Cell34519,8
Cell66087,8
Cell14334,8
Cell63763,8
Cell28613,8
Cell27346,8
Cell20067,8
Cell62481,8
Cell63808,8
Cell35031,8
Cell46028,8
Cell28913,8
Cell19885,8
Cell44178,8
Cell45033,8
Cell14710,8
Cell55966,8
Cell71567,8
Cell45614,8
Cell28868,8
Cell6423,8
Cell31403,8
Cell5292,8
Cell63375,8
Cell72617,8
Cell72098,8
Cell49302,8
Cell39658,8
Cell46611,8
Cell56549,8
Cell15681,8
Cell57149,8
Cell69703,8
Cell71821,8
Cell31997,8
Cell32857,8
Cell8766,8
Cell59717,8
Cell24982,8
Cell32266,8
Cell52272,8
Cell24405,8
Cell59217,8
Cell20853,8
Cell3529,8
Cell5015,8
Cell56008,8
Cell18317,8
Cell35135,8
Cell7473,8
Cell31846,8
Cell63163,8
Cell34742,8
Cell46172,8
Cell58020,8
Cell4303,8
Cell71496,8
Cell61023,8
Cell50631,8
Cell48655,8
Cell33680,8
Cell16294,8
Cell57635,8
Cell71994,8
Cell20854,8
Cell17307,8
Cell55680,8
Cell71896,8
Cell40591,8
Cell28248,8
Cell22544,8
Cell69551,8
Cell404,8
Cell33885,8
Cell41547,8
Cell68422,8
Cell40297,8
Cell10425,8
Cell12545,8
Cell12359,8
Cell35594,8
Cell47174,8
Cell35398,8
Cell56945,8
Cell8205,8
Cell3757,8
Cell56495,8
Cell19376,8
Cell26153,8
Cell51436,8
Cell28979,8
Cell72883,8
Cell44870,8
Cell41887,8
Cell73068,8
Cell17640,8
Cell7067,8
Cell9022,8
Cell30726,8
Cell30546,8
Cell9814,8
Cell61262,8
Cell38993,8
Cell45187,8
Cell4579,8
Cell69903,8
Cell34263,8
Cell29630,8
Cell44004,8
Cell43237,8
Cell42397,8
Cell17431,8
Cell67645,8
Cell38761,8
Cell68772,8
Cell29703,8
Cell58056,8
Cell32502,8
Cell46465,8
Cell46881,8
Cell47224,8
Cell26059,8
Cell32332,8
Cell71164,8
Cell39030,8
Cell32923,8
Cell31056,8
Cell24401,8
Cell62926,8
Cell47292,8
Cell54417,8
Cell27173,8
Cell23070,8
Cell47568,8
Cell29021,8
Cell61197,8
Cell8497,8
Cell29973,8
Cell29065,8
Cell56844,8
Cell4290,8
Cell40627,8
Cell17212,8
Cell50513,8
Cell10469,8
Cell21922,8
Cell67301,8
Cell23295,8
Cell67884,8
Cell46998,8
Cell69826,8
Cell16119,8
Cell64834,8
Cell59868,8
Cell27572,8
Cell31442,8
Cell4842,8
Cell60426,8
Cell8983,8
Cell21675,8
Cell64086,8
Cell70041,8
Cell31806,8
Cell61165,8
Cell7936,8
Cell5677,8
Cell22294,8
Cell34730,8
Cell27938,8
Cell52785,8
Cell54185,8
Cell16893,8
Cell69448,8
Cell50671,8
Cell71464,8
Cell9508,8
Cell13579,8
Cell8260,8
Cell43144,8
Cell4872,8
Cell30242,8
Cell10770,8
Cell70882,8
Cell61420,8
Cell10228,8
Cell51667,8
Cell15098,8
Cell28126,8
Cell45732,8
Cell18403,8
Cell50311,8
Cell5732,8
Cell18215,8
Cell7909,8
Cell35354,8
Cell55608,8
Cell13349,8
Cell56592,8
Cell3943,8
Cell28444,8
Cell68873,8
Cell62440,8
Cell53087,8
Cell57810,8
Cell11806,8
Cell62731,8
Cell59458,8
Cell62216,8
Cell66170,8
Cell56099,8
Cell9301,8
Cell56332,8
Cell1175,8
Cell60857,8
Cell35774,8
Cell59215,8
Cell71469,8
Cell37910,8
Cell31200,8
Cell14904,8
Cell50441,8
Cell44254,8
Cell67765,8
Cell57348,8
Cell27579,8
Cell7821,8
Cell23840,8
Cell36648,8
Cell20948,8
Cell1624,8
Cell69778,8
Cell54909,8
Cell71738,8
Cell43647,8
Cell72645,8
Cell10863,8
Cell45303,8
Cell27202,8
Cell49140,8
Cell58816,8
Cell27096,8
Cell5265,8
Cell7471,8
Cell49742,8
Cell63215,8
Cell72499,8
Cell27200,8
Cell45582,8
Cell8998,8
Cell25470,8
Cell55362,8
Cell26567,8
Cell25717,8
Cell35062,8
Cell71092,8
Cell61958,8
Cell48509,8
Cell20528,8
Cell18502,8
Cell12331,8
Cell10478,8
Cell46863,8
Cell19637,8
Cell10028,8
Cell54876,8
Cell23623,8
Cell47869,8
Cell58967,8
Cell38587,8
Cell41502,8
Cell23863,8
Cell59154,8
Cell51018,8
Cell34129,8
Cell15477,8
Cell15591,8
Cell55986,8
Cell39243,8
Cell47548,8
Cell20326,8
Cell29682,8
Cell52220,8
Cell51466,8
Cell68664,8
Cell71747,8
Cell20393,8
Cell58215,8
Cell33051,8
Cell59788,8
Cell71077,8
Cell18458,8
Cell43131,8
Cell45166,8
Cell586,8
Cell40626,8
Cell35984,8
Cell39038,8
Cell44675,8
Cell33272,8
Cell54574,8
Cell61237,8
Cell19855,8
Cell23044,8
Cell16145,8
Cell69083,8
Cell19395,8
Cell41202,8
Cell26191,8
Cell70253,8
Cell70201,8
Cell23505,8
Cell55342,8
Cell34499,8
Cell2117,8
Cell10457,8
Cell69765,8
Cell28260,8
Cell15798,8
Cell11730,8
Cell28566,8
Cell49242,8
Cell49113,8
Cell63753,8
Cell53589,8
Cell2119,8
Cell52664,8
Cell38116,8
Cell29461,8
Cell72669,8
Cell56010,8
Cell57191,8
Cell17489,8
Cell56178,8
Cell7274,8
Cell48205,8
Cell69502,8
Cell25193,8
Cell1723,8
Cell2745,8
Cell35611,8
Cell41170,8
Cell66378,8
Cell10008,8
Cell57510,8
Cell51484,8
Cell69566,8
Cell34143,8
Cell24225,8
Cell70608,8
Cell54991,8
Cell11327,8
Cell55126,8
Cell14177,8
Cell45015,8
Cell60581,8
Cell63726,8
Cell70664,8
Cell63837,8
Cell3212,8
Cell19241,8
Cell33380,8
Cell25858,8
Cell36941,8
Cell37773,8
Cell53322,8
Cell44793,8
Cell64470,8
Cell56511,8
Cell50687,8
Cell14615,8
Cell4964,8
Cell72480,8
Cell47810,8
Cell5298,8
Cell11446,8
Cell36807,8
Cell4924,8
Cell44251,8
Cell41494,8
Cell34713,8
Cell20303,8
Cell50264,8
Cell5834,8
Cell56418,8
Cell4963,8
Cell7624,8
Cell67627,8
Cell44726,8
Cell15331,8
Cell2501,8
Cell29418,8
Cell26055,8
Cell57196,8
Cell59488,8
Cell31426,8
Cell13058,8
Cell5537,8
Cell42681,8
Cell11910,8
Cell49066,8
Cell39116,8
Cell33572,8
Cell11225,8
Cell39867,8
Cell26316,8
Cell28477,8
Cell27311,8
Cell72738,8
Cell1556,8
Cell1976,8
Cell56205,8
Cell43032,8
Cell7963,8
Cell61647,8
Cell5049,8
Cell41889,8
Cell34751,8
Cell59391,8
Cell44407,8
Cell45869,8
Cell2761,8
Cell69599,8
Cell1111,8
Cell56525,8
Cell11995,8
Cell22503,8
Cell41033,8
Cell4269,8
Cell23587,8
Cell58012,8
Cell2100,8
Cell36554,8
Cell12264,8
Cell51455,8
Cell10045,8
Cell43764,8
Cell40680,8
Cell26876,8
Cell39052,8
Cell16034,8
Cell7183,8
Cell20534,8
Cell25759,8
Cell10553,8
Cell50937,8
Cell10959,8
Cell43060,8
Cell43045,8
Cell10387,8
Cell38798,8
Cell54294,8
Cell19431,8
Cell47343,8
Cell48626,8
Cell17379,8
Cell26692,8
Cell71301,8
Cell40229,8
Cell29416,8
Cell62570,8
Cell30373,8
Cell31667,8
Cell61693,8
Cell63775,8
Cell12776,8
Cell55266,8
Cell7170,8
Cell14953,8
Cell59632,8
Cell45096,8
Cell12292,8
Cell59950,8
Cell25699,8
Cell1572,8
Cell50974,8
Cell58375,8
Cell35097,8
Cell3371,8
Cell36309,8
Cell20682,8
Cell44863,8
Cell61210,8
Cell15753,8
Cell41998,8
Cell42909,8
Cell33054,8
Cell66394,8
Cell50861,8
Cell38031,8
Cell25517,8
Cell55275,8
Cell54281,8
Cell31795,8
Cell48537,8
Cell1859,8
Cell27174,8
Cell40861,8
Cell67234,8
Cell29243,8
Cell68540,8
Cell3421,8
Cell38644,8
Cell46516,8
Cell55978,8
Cell59060,8
Cell57775,8
Cell25907,8
Cell5046,8
Cell36039,8
Cell34694,8
Cell5562,8
Cell23048,8
Cell22459,8
Cell44420,8
Cell38562,8
Cell41572,8
Cell39346,8
Cell54968,8
Cell1626,8
Cell71986,8
Cell57509,8
Cell52273,8
Cell66659,8
Cell6469,8
Cell43026,8
Cell6304,8
Cell25878,8
Cell6386,8
Cell16886,8
Cell52965,8
Cell15270,8
Cell45434,8
Cell33850,8
Cell40807,8
Cell41408,8
Cell17087,8
Cell6329,8
Cell47313,8
Cell15830,8
Cell61412,8
Cell28159,8
Cell51562,8
Cell15547,8
Cell58601,8
Cell35541,8
Cell23204,8
Cell44036,8
Cell2464,8
Cell53102,8
Cell54595,8
Cell49595,8
Cell13524,8
Cell67080,8
Cell10853,8
Cell3000,8
Cell53752,8
Cell21669,8
Cell2968,8
Cell61339,8
Cell19201,8
Cell36691,8
Cell22923,8
Cell68637,8
Cell60163,8
Cell55051,8
Cell971,8
Cell50342,8
Cell25133,8
Cell25213,8
Cell50602,8
Cell38458,8
Cell72820,8
Cell5378,8
Cell49423,8
Cell44060,8
Cell58894,8
Cell4674,8
Cell10185,8
Cell9918,8
Cell27188,8
Cell25033,8
Cell36167,8
Cell63110,8
Cell38302,8
Cell58280,8
Cell51475,8
Cell42032,8
Cell22593,8
Cell70595,8
Cell31980,8
Cell67965,8
Cell58372,8
Cell45141,8
Cell7869,8
Cell60687,8
Cell72129,8
Cell54575,8
Cell23698,8
Cell45689,8
Cell38756,8
Cell53908,8
Cell53540,8
Cell14828,8
Cell14007,8
Cell39594,8
Cell29185,8
Cell12818,8
Cell28185,8
Cell72295,8
Cell52383,8
Cell43856,8
Cell40044,8
Cell3085,8
Cell52504,8
Cell1525,8
Cell59089,8
Cell67860,8
Cell53173,8
Cell52203,8
Cell33291,8
Cell49284,8
Cell62641,8
Cell11738,8
Cell19561,8
Cell30380,8
Cell64232,8
Cell53296,8
Cell22036,8
Cell45184,8
Cell64160,8
Cell14939,8
Cell50457,8
Cell46492,8
Cell19900,8
Cell10097,8
Cell49107,8
Cell35274,8
Cell28017,8
Cell24377,8
Cell23891,8
Cell59251,8
Cell46310,8
Cell43401,8
Cell29596,8
Cell46506,8
Cell61142,8
Cell28220,8
Cell47844,8
Cell24004,8
Cell13063,8
Cell48427,8
Cell42358,8
Cell58544,8
Cell16747,8
Cell18605,8
Cell49669,8
Cell73024,8
Cell16420,8
Cell46161,8
Cell45775,8
Cell45957,8
Cell33295,8
Cell71582,8
Cell66535,8
Cell21092,8
Cell33199,8
Cell29271,8
Cell48458,8
Cell62117,8
Cell38782,8
Cell47035,8
Cell34034,8
Cell3603,8
Cell63352,8
Cell32022,8
Cell63887,8
Cell2199,8
Cell47808,8
Cell66051,8
Cell38023,8
Cell69228,8
Cell24117,8
Cell20789,8
Cell52568,8
Cell45075,8
Cell21607,8
Cell68012,8
Cell39704,8
Cell26773,8
Cell36361,8
Cell43943,8
Cell63968,8
Cell28936,8
Cell52081,8
Cell27641,8
Cell4950,8
Cell12312,8
Cell11932,8
Cell41386,8
Cell33108,8
Cell5353,8
Cell39432,8
Cell27086,8
Cell14686,8
Cell66821,8
Cell41742,8
Cell66577,8
Cell16400,8
Cell29545,8
Cell788,8
Cell7602,8
Cell72198,8
Cell10736,8
Cell41283,8
Cell55871,8
Cell72116,8
Cell72802,8
Cell21126,8
Cell39153,8
Cell69940,8
Cell54065,8
Cell70478,8
Cell41217,8
Cell14537,8
Cell48490,8
Cell50216,8
Cell64188,8
Cell35419,8
Cell48396,8
Cell6601,8
Cell55610,8
Cell52313,8
Cell37996,8
Cell7719,8
Cell24969,8
Cell71862,8
Cell40250,8
Cell66932,8
Cell48850,8
Cell1403,8
Cell29562,8
Cell60764,8
Cell3445,8
Cell29468,8
Cell36043,8
Cell3605,8
Cell5268,8
Cell4514,8
Cell47521,8
Cell54955,8
Cell42724,8
Cell61641,8
Cell30906,8
Cell29704,8
Cell23320,8
Cell10417,8
Cell6712,8
Cell47769,8
Cell61123,8
Cell19566,8
Cell26763,8
Cell62696,8
Cell53974,8
Cell19724,8
Cell54728,8
Cell5389,8
Cell53766,8
Cell18818,8
Cell3984,8
Cell20999,8
Cell69020,8
Cell53983,8
Cell30834,8
Cell35940,8
Cell72971,8
Cell55077,8
Cell44322,8
Cell4153,8
Cell7004,8
Cell58138,8
Cell40045,8
Cell21491,8
Cell58720,8
Cell40041,8
Cell5375,8
Cell27775,8
Cell9025,8
Cell70446,8
Cell30785,8
Cell51751,8
Cell33886,8
Cell15511,8
Cell29557,8
Cell27760,8
Cell45941,8
Cell61125,8
Cell36074,8
Cell24265,8
Cell10136,8
Cell9062,8
Cell47259,8
Cell3144,8
Cell9938,8
Cell31169,8
Cell12357,8
Cell22759,8
Cell61024,8
Cell57796,8
Cell13998,8
Cell61593,8
Cell67331,8
Cell22889,8
Cell11981,8
Cell37782,8
Cell55537,8
Cell7697,8
Cell71033,8
Cell28756,8
Cell47783,8
Cell38804,8
Cell20482,8
Cell66869,8
Cell71651,8
Cell65293,8
Cell62824,8
Cell35749,8
Cell12764,8
Cell71239,8
Cell68672,8
Cell12936,8
Cell41548,8
Cell71381,8
Cell70629,8
Cell66348,8
Cell29826,8
Cell50561,8
Cell27942,8
Cell28266,8
Cell18262,8
Cell71847,8
Cell13724,8
Cell53870,8
Cell67487,8
Cell48639,8
Cell56552,8
Cell28595,8
Cell30553,8
Cell19427,8
Cell71839,8
Cell53832,8
Cell66634,8
Cell52592,8
Cell48443,8
Cell68316,8
Cell23187,8
Cell64515,8
Cell47572,8
Cell66995,8
Cell34647,8
Cell63322,8
Cell38331,8
Cell61389,8
Cell49415,8
Cell64939,8
Cell25507,8
Cell7049,8
Cell70325,8
Cell65442,8
Cell61257,8
Cell14512,8
Cell43498,8
Cell44311,8
Cell72299,8
Cell61938,8
Cell56029,8
Cell26720,8
Cell3419,8
Cell11220,8
Cell6664,8
Cell58097,8
Cell50766,8
Cell68375,8
Cell57517,8
Cell36878,8
Cell2114,8
Cell50210,8
Cell26072,8
Cell64662,8
Cell22794,8
Cell16619,8
Cell59926,8
Cell53593,8
Cell52699,8
Cell65089,8
Cell13467,8
Cell64955,8
Cell20189,8
Cell19560,8
Cell63824,8
Cell41078,8
Cell44894,8
Cell31029,8
Cell72676,8
Cell64905,8
Cell63197,8
Cell10319,8
Cell22842,8
Cell2940,8
Cell55394,8
Cell29810,8
Cell70165,8
Cell9839,8
Cell15013,8
Cell22008,8
Cell71767,8
Cell65817,8
Cell49652,8
Cell4962,8
Cell70663,8
Cell29348,8
Cell69709,8
Cell30766,8
Cell54460,8
Cell57885,8
Cell53888,8
Cell4031,8
Cell71335,8
Cell11296,8
Cell51020,8
Cell32318,8
Cell2310,8
Cell59147,8
Cell39493,8
Cell28372,8
Cell9946,8
Cell33197,8
Cell25778,8
Cell55875,8
Cell13195,8
Cell39805,8
Cell39342,8
Cell9059,8
Cell18873,8
Cell18620,8
Cell5985,8
Cell840,8
Cell39256,8
Cell45128,8
Cell13383,8
Cell7984,8
Cell44746,8
Cell46057,8
Cell38293,8
Cell10293,8
Cell21905,8
Cell21470,8
Cell12017,8
Cell8463,8
Cell67818,8
Cell32833,8
Cell33285,8
Cell36479,8
Cell61596,8
Cell31048,8
Cell25485,8
Cell37673,8
Cell65858,8
Cell47150,8
Cell23724,8
Cell37464,8
Cell56541,8
Cell41653,8
Cell46631,8
Cell33955,8
Cell48139,8
Cell31181,8
Cell14541,8
Cell67318,8
Cell36501,8
Cell13854,8
Cell48420,8
Cell24451,8
Cell58343,8
Cell55166,8
Cell50845,8
Cell35496,8
Cell40948,8
Cell12618,8
Cell19495,8
Cell3786,8
Cell62613,8
Cell27107,8
Cell5927,8
Cell33244,8
Cell20698,8
Cell52199,8
Cell34732,8
Cell36158,8
Cell11205,8
Cell29240,8
Cell21338,8
Cell39913,8
Cell69470,8
Cell47681,8
Cell37385,8
Cell67954,8
Cell67332,8
Cell20942,8
Cell20919,8
Cell33092,8
Cell64539,8
Cell32071,8
Cell56159,8
Cell24700,8
Cell38433,8
Cell34024,8
Cell41906,8
Cell68887,8
Cell29201,8
Cell11905,8
Cell33149,8
Cell56801,8
Cell31322,8
Cell23808,8
Cell37142,8
Cell67763,8
Cell45666,8
Cell37941,8
Cell69874,8
Cell72208,8
Cell30486,8
Cell72108,8
Cell5921,8
Cell33923,8
Cell32655,8
Cell69323,8
Cell65810,8
Cell72254,8
Cell38275,8
Cell8945,8
Cell60493,8
Cell71872,8
Cell59432,8
Cell64234,8
Cell20142,8
Cell61657,8
Cell57168,8
Cell1998,8
Cell60165,8
Cell45691,8
Cell34578,8
Cell60351,8
Cell50825,8
Cell44511,8
Cell44913,8
Cell57559,8
Cell46297,8
Cell28670,8
Cell34346,8
Cell46394,8
Cell51864,8
Cell66652,8
Cell46401,8
Cell59962,8
Cell39178,8
Cell52628,8
Cell71216,8
Cell2632,8
Cell68052,8
Cell66144,8
Cell36499,8
Cell32512,8
Cell37310,8
Cell45914,8
Cell21440,8
Cell48283,8
Cell36008,8
Cell45433,8
Cell23912,8
Cell12706,8
Cell54851,8
Cell67768,8
Cell8989,8
Cell44604,8
Cell38369,8
Cell18853,8
Cell42548,8
Cell22361,8
Cell22777,8
Cell7476,8
Cell35205,8
Cell214,8
Cell65324,8
Cell1554,8
Cell31648,8
Cell21576,8
Cell46779,8
Cell35863,8
Cell41458,8
Cell15059,8
Cell17030,8
Cell28969,8
Cell14056,8
Cell28173,8
Cell47268,8
Cell6901,8
Cell19583,8
Cell64437,8
Cell54077,8
Cell4628,8
Cell60047,8
Cell18494,8
Cell18999,8
Cell38805,8
Cell68948,8
Cell10569,8
Cell26833,8
Cell1495,8
Cell22393,8
Cell9361,8
Cell40180,8
Cell6590,8
Cell38436,8
Cell46299,8
Cell51024,8
Cell38165,8
Cell15201,8
Cell25367,8
Cell68111,8
Cell60711,8
Cell17260,8
Cell71946,8
Cell56056,8
Cell61319,8
Cell11784,8
Cell13599,8
Cell58785,8
Cell25505,8
Cell8592,8
Cell24950,8
Cell4429,8
Cell49177,8
Cell16363,8
Cell39136,8
Cell30257,8
Cell681,8
